name,info,voyage_1,voyage_2,voyage_3,voyage_4,voyage_5,voyage_6,voyage_7,voyage_8,voyage_9
BOUVEREE,"['420/450 tons, 30 guns, 84/90 crew']","{'time': ['1709', '1710'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/692A Journal 20 Oct 1709-4 Oct 1712', 'L/MAR/B/692D Ledger'], 'captain': 'Hugh Raymond', 'itinerary': 'Downs 7 Dec 1709 - 11 Jan 1710 Plymouth -11 May Cape -19 Jul Madras - 28 Aug Rogues River - 13 Jul 1711 Madras - 9 Aug Fort St David -14 Aug Madras -1 Dec Cape -16 Sep 1712 Deptford'}","{'time': ['1713', '1714'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/692B Journal 26 Nov 1713-22 Aug 1716, Chief Mate Thomas Meacham '], 'captain': 'Thomas Wotton', 'itinerary': 'Downs 9 Jan 1714 - 28 Apr Cape - 22 Jul Madras - 25 Aug Vizagapatam - 9 Sep Balasore -10 Oct Calcutta - 22 Dec Cox s Island - 27 Jan 1715 Anjengo - 31 Jan Cochin - 6 Feb Calicut -16 Feb Karwar -13 Mar Bombay - 24 Mar Surat - 6 May Bombay - 3 Jun Madras - 24 Jun Balasore - 6 Jul Rogues River -11 Dec Vizagapatam - 8 Jan 1716 Madras - 25 Jan Fort St David - 5 May St Helena - 20 Aug Woolwich'}","{'time': ['1716', '1717'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/692C Journal 29 Jan 1719-16 Aug 1720 '], 'captain': 'Thomas Wotton', 'itinerary': 'Downs 31 Jan 1717 - Bandar Abbas 29 Jun 1719 -16 Aug Madras - 25 Sep Balasore -14 Oct Calcutta - 24 Dec Cox s Island -11 May 1720 St Helena - voyage ended 24 Aug'}","{'time': ['1721', '1722'], 'destination': 'Bengal', 'reference': ['L/MAR/B/699A Journal 16 Oct 1721-23 Jun 1723'], 'captain': 'James Chambre', 'itinerary': 'Downs 2 Jan 1722 - 2 Apr Cape - 15 Jun Madras - 28 Jun Balasore -11 Jul Calcutta - 25 Dec Balasore - 28 Mar 1723 Cape - 21 Apr St Helena - 5 May Ascension - 23 Jun Portland'}",,,,,
BOYD,"['Extra ship, built by Hill, measured 1795, 3 decks, length 109ft Sin, keel 87ft, breadth 29ft Sin, hold lift llin, wing transom 19ft 9in, waist Sin, between decks 4ft Sin & 6ft 2in, ports 10 middle & upper, deck range 66ft, 407 tons']","{'time': ['1794', '1795'], 'destination': 'St Helena and Bengal', 'reference': ['L/MAR/B/446A Deck Log 13 May 1795-8 Jan 1797 '], 'captain': 'Robert Young', 'itinerary': 'Portsmouth 8 Jul 1795 - 5 Sep Rio de Janeiro -10 Nov St Helena - 24 Dec Cape - 31 Mar 1796 Calcutta - 22 Jun Kedgeree - 29 Sep Cape - 28 Oct St Helena - 8 Jan 1797 â€˜towards England , engagement with a French ship'}",,,,,,,,
BOYNE (1),"['Built at Calcutta 1807, 800 tons', 'Principal Managing Owner: Benjamin Fergusson']","{'time': '1809', 'destination': 'From Bengal', 'reference': ['L/MAR/B/45A Journal 17 Apr 1809-30 May 1810'], 'captain': 'George Stephens', 'itinerary': 'Downs 12 Jun 1824 - 7 Nov Calcutta -10 Jan 1825 Kedgeree - 6 Feb Madras - 30 Apr Cape - 24 May St Helena - 3 Aug Long Reach'}",,,,,,,,
BOYNE (3),"['619 tons', 'Principal Managing Owner: George Green']","{'time': ['1825', '1826'], 'destination': 'New South Wales and China', 'reference': ['L/MAR/B/45C Deck Log 1 Mar -25 Sep 1827'], 'captain': [], 'itinerary': 'Cork 29 Jun 1826 - New South Wales - Whampoa 1 Mar 1827 - 29 Jun St Helena -11 Sep Blackwall'}",,,,,,,,
BRAMPTON,"['432 tons, 32 crew', 'Principal Managing Owner: William Bottomley ']","{'time': ['1819', '1820'], 'destination': 'Bengal', 'reference': ['L/MAR/B/328A Deck Log 8 Jun 1820-31 Oct 1821'], 'captain': 'Samuel Moore', 'itinerary': 'Downs 11 Jun 1820 - 22 Sep Benguela -1 Jan 1821 Car Nicobar - 25 Jan Calcutta - 4 Apr Saugor - 22 Apr Madras - 26 Jul St Helena - 28 Sep Gravesend'}",,,,,,,,
BRIDGEWATER (1),"['360/410 tons, 28 guns, 72/82 crew']","{'time': ['1719', '1720'], 'destination': 'China and Madras', 'reference': ['L/MAR/B/42A Journal 18 Dec 1719-29 Aug 1721', 'L/MAR/B/42Z(1) Ledger', 'L/MAR/B/42Z(2) Pay Book'], 'captain': 'Edward Williamson', 'itinerary': 'Downs 27 Dec 1719 -17 Feb 1720 Plymouth -15 Jul Batavia - 24 Aug Whampoa -18 Dec Malacca - 9 Jan 1721 Madras - 23 Apr Cape - 29 May St Helena - 29 Aug Erith'}","{'time': 'May', 'destination': 'St Helena -17 Jul Thames', 'reference': [], 'captain': []}","{'time': ['1726', '1727'], 'destination': 'Bengal', 'reference': ['L/MAR/B/42C Journal 31 Dec 1726-5 Aug 1728', 'L/MAR/B/42BB(1) Ledger', 'L/MAR/B/42BB(2) Pay Book'], 'captain': 'Edward Williamson', 'itinerary': 'Downs 8 Mar 1727 - 6 Apr Sao Tiago - 23 Jul Madras -19 Aug â€˜Bengal river  - 26 Jan 1728 Balasore - 20 May St Helena - 5 Aug Woolwich'}","{'time': ['1729', '1730'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/42D Journal 12 Oct 1729-30 Aug 1731', 'L/MAR/B/42CC(1) Ledger', 'L/MAR/B/42CC(2) Pay Book'], 'captain': 'Edward Williamson', 'itinerary': 'Downs 10 Feb 1730 - 2 Jul Madras - 31 Jul Rogues River - 23 May 1731 St Helena - 20 Aug Woolwich'}",,,,,
BRIDGEWATER (2),"['Built by Dudman, launched 1769, 3 decks, 4in bottom, length 141fl 21/2in, keel 113ft lin, breadth 37ft 4Vain, hold 14ft Sin, wing transom 22ft 10!/2in, between decks 6ft 3in, 840 tons Principal Managing Owners: 1 John Wood, 2 Mrs Ann Wood, 3-4 Nicholas Skottowe 1 2 3']","{'time': ['1769', '1770'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/42E Journal 17 Oct 1769-5 Oct 1771', 'L/MAR/B/42DD(1) Ledger', 'L/MAR/B/42DD(2) Pay Book'], 'captain': 'Nicholas Skottowe', 'itinerary': 'Portsmouth 11 Jan 1770 - 26 Jan Madeira - 22 May Johanna - 30 Jun Madras - 4 Oct Whampoa - 4 Feb 1771 Bocca Tigris - 30 May St Helena - 20 Aug Downs'}","{'time': ['1772', '1773'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/42F Journal 25 Nov 1772-21 Sep 1774', 'L/MAR/B/42EE(1) Ledger', 'L/MAR/B/42EE(2) Pay Book'], 'captain': [], 'itinerary': 'Portsmouth 6 Mar 1773 - 20 Jun Johanna - 22 Jul Madras -17 Aug Kedgeree -14 Dec Ingeli - 6 Jan 1774 Madras - 21 May St Helena -19 Aug Downs'}","{'time': ['1776', '1777'], 'destination': 'St Helena and Benkulen', 'reference': ['L/MAR/B/42G Journal 12 Nov 1776-26 Mar 1779', 'L/MAR/B/42FF(1) Ledger', 'L/MAR/B/42FF(2) Pay Book'], 'captain': 'William Parker', 'itinerary': 'Portsmouth 28 Feb 1777 - 20 Jun St Helena -10 Oct Batavia - 24 Jan 1778 Princes Island -15 Feb Bencoolen - 30 Apr Pulau Pisang - 28 May Manna - 6 Jun Pring -19 Jun Benkulen - 23 Nov St Helena - 23 Mar 1779 Downs'}","{'time': ['1779', '1780'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/42H Journal 10 Oct 1779-5 Feb 1782', 'L/MAB/B/42GG(1) Ledger ', 'L/MAR/B/42GG(2) Pay Book ', 'L/MAR/B/42GG(3) Imprest Book', 'L/MAR/B/42GG(4) Receipt Book'], 'captain': 'William Parker', 'itinerary': 'Portsmouth 12 Feb 1780 - 16 Jun Johanna - 23 Jul Madras -10 Oct Whampoa - 23 Jan 1781 Second Bar - 2 Mar Balambangan - 26 Jun St Helena -1 Nov Downs'}",,,,,
BRIDGEWATER (3),"['Built by Barnard, launched 1785, 3 decks, 4in bottom, length 143ft 5in, keel 116ft, breadth 36ft, hold 14ft 93/4in, wing transom 23ft 5in, port cell 26ft 21/2in, waist 1ft Win, between decks 6ft & 6ft 3in, roundhouse 6ft 3in, ports 13 middle & upper, 799 tons Principal Managing Owner: Nicholas Skottowe']","{'time': ['1785', '1786'], 'destination': 'China', 'reference': ['L/MAR/B/42-I Journal 14 Feb 1786-27 Jul 1787', 'L/MAR/B/42HH(1) Ledger ', 'L/MAR/B/42HH(2) Pay Book Capt William Parker'], 'captain': [], 'itinerary': 'Portsmouth 14 Apr 1786 -11 Sep Whampoa -1 Jan 1787 Second Bar -10 May St Helena - 29 Jun Long Reach'}","{'time': ['1787', '1788'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/42J Journal 13 Dec 1787-25 Sep 1789', 'L/MAR/B/42-n(l) Ledger', 'L/MAR/B/42-n(2) Pay Book'], 'captain': 'William Parker', 'itinerary': 'Downs 11 Apr 1788 - 19 Aug Madras -13 Sep Masulipatam - 4 Oct Madras -18 Nov Batavia - 4 Feb 1789 Whampoa - 2 Mar Second Bar - 21 Mar Macao - 28 Jun St Helena'}","{'time': ['1790', '1791'], 'destination': 'Madras, Bengal and China', 'reference': ['L/MAR/B/42K Journal 21 Mar 1791-16 Sep 1792', 'L/MAR/B/42L Journal 21 Mar 1791-22 Apr 1793, Chief Mate Robert Reay', 'L/MAR/B/42JJ(1) Ledger', 'L/MAR/B/42JJ(2) Pay Book'], 'captain': 'Gregory Moffat Lewin', 'itinerary': 'Portsmouth 25 May 1791 - 9 Oct Madras - 23 Nov Diamond Harbour - 5 Dec Saugor -11 Jan 1792 Vizagapatam - 22 Jan Madras - 7 Feb Nagore -16 Feb Madras - 29 Mar Bombay - 29 May Madras - 14 Jul Penang -1 Sep Malacca -19 Sep Whampoa -12 Nov Second Bar -19 Feb 1793 St Helena - 22 Apr Long Reach'}","{'time': ['1793', '1794'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/42M Journal 18 Nov 1793-26 Dec 1795', 'L/MAR/B/42KK(1) Ledger ', 'L/MAR/B/42KK(2) Pay Book'], 'captain': 'William Parker', 'itinerary': 'Portsmouth 2 May 1794 - 4 Sep Bombay - 26 Feb 1795 Whampoa - 22 Apr Second Bar - 22 May Macao - 5 Aug Batavia - 16 Oct St Helena - 26 Dec Northfleet'}","{'time': ['1795', '1796'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/42N Journal 1 Mar 1796-20 Dec 1797', 'L/MAR/B/42LL(1) Ledger ', 'L/MAR/B/42LL(2) Pay Book'], 'captain': 'John Skottowe', 'itinerary': 'Portsmouth 17 May 1796 - 10 Sep Madras - 21 Oct Diamond Harbour - 2 Jan 1797 Saugor - 2 Feb Colombo - 25 Mar Trincomalee -12 Jul Cape -11 Sep St Helena -18 Dec Gravesend'}","{'time': ['1797', '1798'], 'destination': 'China', 'reference': ['L/MAR/B/42-O Journal 24 Feb 1798-26 Sep 1799', 'L/MAR/B/42MM(1) Ledger ', 'L/MAR/B/42MM(2) Pay Book Capt John Skottowe'], 'captain': [], 'itinerary': 'Portsmouth 29 Apr 1798 - 6 Jul Rio de Janeiro - 3 Dec Whampoa - 22 Jan 1799 Second Bar - 22 Feb Malacca -17 May St Helena - 31 Jul Long Reach'}",,,
BRIDGEWATER (4),[],"{'time': ['1799', '171800'], 'destination': 'Madras', 'reference': ['L/MAR/B/42P Journal 17 Nov 1800-8 Nov 1801, anon'], 'captain': 'George Lukin', 'itinerary': 'Downs 24 Jan 1801 - 21 May Madras 14 Aug -10 Oct â€˜towards England '}",,,,,,,,
BRIDGEWATER (5),"[""Built by Brent, launched 1812, 3 decks, 4in bottom, length 166ft 5in, keel 135ft 85/sin, breadth 42ft I'Ain, hold 17ft V&in, wing transom 25ft 6in, port cell 29ft 3in, waist 1ft 4in, between decks 6ft 41/4in & 6ft 4in, roundhouse 6ft 5'Ain, ports 14 middle & upper, deck range 98ft 3in, 1276 tons Principal Managing Owner: James Sims""]","{'time': ['16/7', '16/7'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/42S Journal 4 Dec 1816-1 Jul 1818', 'L/MAR/B/42PP(1) Ledger', 'L/MAR/B/42PP(2) Pay Book'], 'captain': 'Philip Hughes', 'itinerary': 'Portsmouth 14 Mar 1817-26 Jim Madras - 6 Aug Penang - 26 Sep Whampoa - 3 Dec Second Bar - 12 Mar 1818 Cape - 28 Mar St Helena - 4 Jun Long Reach'}","{'time': ['1814', '1815'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/42R Journal 28 Nov 1814-9 Jul 1816', 'L/MAR/B/42-00(l) Ledger', 'L/MAR/B/42-00(2) Pay Book'], 'captain': 'Philip Hughes', 'itinerary': 'Portsmouth 28 Feb 1815 - 22 Jul Madras -1 Sep Penang - 21 Sep Malacca - 29 Oct Whampoa - 24 Dec Second Bar - 26 Mar 1816 St Helena -15 May Long Reach'}",,"{'time': ['1818', '1819'], 'destination': 'St Helena and China', 'reference': ['L/MAR/B/42T Journal 24 Feb 1819-28 Jul 1820', 'L/MAR/B/42QQ(1) Ledger', 'L/MAR/B/42QQ(2) Pay Book'], 'captain': 'Charles Sheldon Timins', 'itinerary': 'Downs 22 Apr 1819 - 4 Jul St Helena - 30 Sep Penang - 6 Dec Whampoa - 30 Jan 1820 Second Bar - 16 Feb Macao -19 Apr St Helena - 23 Jun Long Reach'}","{'time': ['1820', '1821'], 'destination': 'China', 'reference': ['L/MAR/B/42U Journal 28 Feb 1821-19 Sep 1822', 'L/MAR/B/42RR(1) Ledger', 'L/MAR/B/42RR(2) Pay Book'], 'captain': 'William Mitchell', 'itinerary': 'Downs 28 Apr 1821-11 Aug Penang - 2 Sep Malacca - 5 Sep Singapore - 5 Oct Whampoa -14 Jan 1822 Second Bar - left China 22 Mar - 24 Jun St Helena -18 Aug Long Reach'}","{'time': ['1822', '1823'], 'destination': 'St Helena, Bombay and China', 'reference': ['L/MAR/B/42V Journal 14 Dec 1822-9 May 1824', 'L/MAR/B/42SS(1) Ledger', 'L/MAR/B/42SS(2) Pay Book'], 'captain': 'William Mitchell', 'itinerary': 'Downs 27 Feb 1823 - 30 Apr St Helena - 8 Jul Bombay -13 Sep Singapore - 6 Oct Whampoa - 7 Dec Second Bar -10 Mar 1824 St Helena - 6 May Blackwall'}","{'time': ['1824', '1825'], 'destination': 'Bengal and China', 'reference': ['L/MAR/B/42W Journal 6 Dec 1824-2 May 1826', 'L/MAR/B/42TT(1) Ledger', 'L/MAR/B/42TT(2) Pay Book'], 'captain': 'John Rennie Manderson', 'itinerary': 'Portsmouth 27 Jan 1825 - 24 May Balasore -15 Aug Penang - 29 Aug Malacca - 4 Sep Singapore - 26 Sep Whampoa 18 Nov - 2 Feb 1826 St Helena - 4 Apr Long Reach'}","{'time': ['1826', '1827'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/42X Journal 15 Nov 1826-18 Mar 1828', 'L/MAR/B/42UU(1) Ledger', 'L/MAR/B/42UU(2) Pay Book', 'L/MAR/B/42UU(3) Imprest Book'], 'captain': 'John Rennie Manderson', 'itinerary': 'Downs 4 Jan 1827 - 7 May Bombay - 29 Jul Singapore -10 Aug Whampoa - 24 Jan 1828 St Helena -16 Mar Blackwall'}","{'time': ['1828', '1829'], 'destination': 'Bengal and China', 'reference': ['L/MAR/B/42Y Journal 21 Nov 1828-3 Jun 1830', 'L/MAR/B/42W Receipt Book'], 'captain': 'John Rennie Manderson', 'itinerary': 'Downs 11 Jan 1829 - 30 Apr Saugor -10 Jul Penang -16 Aug Whampoa - 23 Nov Second Bar - Macao 31 Jan 1830 - 5 Mar dismissed in hurricane -11 Apr Madras - 8 May Calcutta - condemned at Calcuttta 31 May 1831'}"
BRILLIANT,"['Extra ship, built by Barnard, measured 1781, 3 decks, 3in bottom, length 131ft 7in, keel 105ft 41/4in, breadth 35ft SKin, hold 12ft 3in, wing transom 19ft llin, port cell 23ft 6in, between decks 5ft lOin & 6ft 2in, deck range 66ft, 704 tons Principal Managing Owner: Sir William James']","{'time': ['1781', '1782'], 'destination': 'To remain in India', 'reference': [], 'captain': 'Charles Mears', 'itinerary': 'Portsmouth 5 May 1782 - lost at Johanna 28 Aug'}",,,,,,,,
BRITANNIA (1),"['Rated at 499 tons, 99 crew, 30 guns']","{'time': ['1732', '1733'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/285AA Journal 20 Dec 1732-14 Aug 1734', 'L/MAR/B/285A(1) Ledger ', 'L/MAR/B/285A(2) Pay Book'], 'captain': 'Caleb Grantham', 'itinerary': 'Downs 3 Mar 1733 - 28 Jun Madras -15 Aug Rogues River - 24 Dec Madras -1 Jun St Helena - 12 Aug Downs'}","{'time': ['1735', '1736'], 'destination': 'Mokha and Bombay', 'reference': ['L/MAR/B/285BB Journal 5 Oct 1735-19 May 1737, Chief Mate Francis King ', 'L/MAR/B/285B Ledger'], 'captain': 'Phineas Frognall', 'itinerary': 'Downs 10 Dec 1735 - 22 Feb 1736 Cape - 5 May Mokha - 9 Sep Bombay -18 Oct Cochin - 25 Oct Anjengo -18 Jan 1737 St Helena - 28 Apr Downs'}","{'time': ['1738', '1739'], 'destination': 'St Helena and Benkulen', 'reference': ['L/MAR/B/285CC Journal 19 Sep 1738-25 Oct 1740', 'L/MAR/B/285C(1) Ledger', 'L/MAR/B/285C(2) Pay Book'], 'captain': 'John Sumner', 'itinerary': 'Downs 14 Dec 1738 - 25 Feb 1739 St Helena -16 Jun Batavia -14 Jul Benkulen -16 Sep Moco Moco - 8 Oct Ipoh - 27 Oct Laye -10 Nov Bertoonan - 22 Nov Benkulen -10 Mar 1740 St Helena -16 Sep Downs'}","{'time': ['1741', '1742'], 'destination': 'Bandar Abbas and Bombay', 'reference': ['L/MAR/B/285DD Journal 28 Feb 1742-6 Sep 1743', 'L/MAR/B/285D(1) Ledger', 'L/MAR/B/285D(2) Pay Book'], 'captain': 'John Sumner', 'itinerary': 'Downs 22 Feb 1742 - 17 Jun Johanna - 2 Aug Bandar Abbas - 4 Oct Bombay - 4 Dec Tellicheny - 29 Dec Calicut - 3 Jan 1743 Tellicheny -12 Jan Cochin -17 Jan Anjengo - 23 Jan Cochin - 28 Jan Calicut - 31 Jan Tellicheny - 22 Feb Anjengo - 21 May St Helena - 7 Sep Downs'}",,,,,
BRITANNIA (2),"['Rated at 499 tons, 99 crew, 30 guns']","{'time': ['1745', '1746'], 'destination': 'Madras', 'reference': ['L/MAR/B/285EE Journal 17 May 1746-29 Apr 1748', 'L/MAR/B/285E(1) Ledger', 'L/MAR/B/285E(2) Pay Book'], 'captain': 'John Sumner', 'itinerary': 'Downs 26 Apr 1746 - 5 Nov Madras, forced out by a French ship -17 Nov Point de Galle - 22 Feb 1747 Fort St David - 3 Aug St Augustine s Bay- 28 Feb 1748 Lisbon - 4 Apr Downs'}","{'time': ['1748', '1749'], 'destination': 'Bengal, Bombay and Madras', 'reference': ['L/MAR/B/285FF Journal 4 Nov 1748-17 May 1752', 'L/MAR/B/285F(1) Ledger', 'L/MAR/B/285F(2) Pay Book'], 'captain': 'John Sumner', 'itinerary': 'Downs 11 Feb 1749 - 4 Jul Fort St David -17 Aug Culpee -18 Feb 1750 Ingeli - 2 May Fort St David - 28 Aug Bombay - 6 Sep Surat - 3 Oct Bombay - 16 Dec Madras -16 Feb 1751 Culpee - 28 Jun Ingeli - 21 Sep Madras - 3 Oct Fort St David - 9 Feb 1752 St Helena - 9 May Downs'}","{'time': ['1753', '1754'], 'destination': 'Madras, Bengal and China ', 'reference': ['L/MAR/B/285GG Journal 17 Jan 1754-29 Nov 1756 ', 'L/MAR/B/285G(1) Ledger ', 'L/MAR/B/285G(2) Pay Book'], 'captain': 'Neville Norway', 'itinerary': 'Downs 9 Mar 1754 - 1 Sep Fort St David -13 Sep Madras - 30 Sep Fort St David -13 Oct Madras - 23 Nov Culpee - 9 Jan 1755 Ingeli - 8 Feb Madras - 21 May Benkulen -12 Jul Batavia - 20 Aug Whampoa -15 Dec Second Bar - 29 Mar 1756 St Helena -10 Jun Lisbon -14 Sep Plymouth - 3 Oct Downs'}","{'time': ['1757', '1758'], 'destination': 'Bombay, Madras and China ', 'reference': ['L/MAR/B/285HH Journal 27 Sep 1757-18 Dec 1760 ', 'L/MAR/B/285H(1) Ledger ', 'L/MAR/B/285H(2) Pay Book'], 'captain': 'John Blewett', 'itinerary': 'Downs 30 Dec 1757 - 27 Mar 1758 Madeira - 28 Apr Sao Tiago - 7 Aug Madagascar -1 Nov Goa - 14 Nov Bombay - 30 Dec Anjengo -17 Feb 1759 Madras -17 Mar Pulicat - 3 Apr Madras - 5 Jun Negapatam - 9 Jun Madras - 5 Jul Penang -1 Sep Whampoa - 7 Dec Second Bar -12 Jun 1760 St Helena - 22 Downs'}",,,,,
BRITANNIA (3),"['Built by Randall, launched 1761, 3 decks, 3in bottom, keel 110ft, breadth 34ft, 676 tons Principal Managing Owner: Thomas Lane']","{'time': ['1761', '1762'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/285-n Journal 29 Jan 1762-4 Aug 1764', 'L/MAR/B/285-I(l) Ledger', 'L/MAR/B/285-I(2) Pay Book'], 'captain': 'Thomas Bales Rous', 'itinerary': 'Portsmouth 6 May 1762 - 9 Sep Johanna -10 Nov Bombay - 23 Dec Onore - 7 Jan 1763 Calicut - 9 Jan Cochin -15 Jan Anjengo - 23 Jan Cochin - 6 Feb Tellicheny - 4 Mar Goa -18 Mar Bombay - 9 May Tellicheny - 5 Jun Masulipatam - 31 Jul Malacca - 3 Sep Whampoa - 24 Dec Second Bar - 18 Apr 1764 St Helena - 29 Jun Downs'}","{'time': ['1765', '1766'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/285JJ Journal 3 Oct 1765-1 Sep 1767', 'L/MAR/B/285J(1) Ledger', 'L/MAR/B/285J(2) Pay Book'], 'captain': 'Thomas Bales Rous', 'itinerary': 'Plymouth 1 Jan 1766 - 23 Jan Madeira - 2 Jun Johanna - 7 Jul Madras -1 Aug Kedgeree - 2 Jan 1767 Ingeli - 23 Apr Cape -18 May St Helena - 20 Jul Downs'}","{'time': ['1768', '1769'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/285KK Journal 28 Feb 1768-30 Aug 1770 ', 'L/MAR/B/285K(1) Ledger', 'L/MAR/B/285K(2) Pay Book'], 'captain': 'Robert Rous', 'itinerary': 'Downs 12 Dec 1768 - 8 Jan 1769 Madeira 20 Jan - 27 Jan Madeira - 20 Apr Cape - 8 Jun Johanna - 11 Jul Madras - 31 Jul Culpee -1 Jan 1770 Ingeli -18 Jan Madras - 22 Mar Mauritius - 22 May St Helena - 7 Jun Ascension - 29 Jul Downs'}","{'time': ['1770', '1771'], 'destination': 'Bombay', 'reference': [], 'captain': 'James Swithin', 'itinerary': 'Downs 22 Jun 1771 - 26 Jul 1773 Downs'}",,,,,
BRITANNIA (4),"['Company s own ship, built in India, launched 1775, 3 decks, 5in bottom, length 137ft 4in, keel 110ft !/2in, breadth 36ft 31/2in, hold 14ft 7in, wing transom 22ft lin, port cell 26ft, waist 1ft 2l4in, between decks 5ft lOin & 6ft 5in, roundhouse 6ft 5in, deck range 72ft, 770 tons']","{'time': '', 'destination': '1804/5 Madras and Bengal', 'reference': ['L/MAR/B/285EEE Deck Log 15 Jun-31 Oct 1805', 'L/MAR/B/285X Imprest Book'], 'captain': 'Jonathan Birch', 'itinerary': 'Portsmouth 27 Jul 1805 - 27 Aug Cork - 29 Sep Madeira - lost â€˜off the Brazils  4 Dec'}","{'time': ['1781', '1782'], 'destination': 'St Helena and Benkulen', 'reference': ['L/MAR/B/285MM Journal 15 Feb 1782-6 Oct 1783 ', 'L/MAR/B/285M(1) Ledger', 'L/MAR/B/285M(2) Pay Book', 'L/MAR/B/285M(3) Imprest Book', 'L/MAR/B/285M(4) Receipt Book'], 'captain': 'Edward Cumming', 'itinerary': 'Portsmouth 5 May 1782 - 24 Jul St Helena - 27 Nov Benkulen -12 Jan 1783 Pring -11 Feb Pulau Pisang - 7 Mar Benkulen -12 Jul St Helena - 6 Oct Downs'}","{'time': ['1784', '1785'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/285NN Journal 25 Oct 1784-24 Jun 1786', 'L/MAR/B/285N(1) Ledger', 'L/MAR/B/285N(2) Pay Book'], 'captain': 'Edward Cumming', 'itinerary': 'Portsmouth 29 Dec 1784 - 27 Mar 1785 Cape - 28 May Madras - 3 Aug Malacca -15 Sep Whampoa - 2 Jan 1786 Second Bar - 5 Apr St Helena - 24 Jun Downs'}","{'time': ['1786', '1787'], 'destination': 'Bengal', 'reference': ['L/MAR/B/285-OO Journal 8 Nov 1786-11 Aug 1788 ', 'L/MAR/B/285-0(l) Ledger ', 'L/MAR/B/285-0(2) Pay Book ', 'L/MAR/B/285-0(3) Imprest Book', 'L/MAR/B/285-0(3) Receipt Book'], 'captain': 'Edward Cumming', 'itinerary': 'Downs 6 Jan 1787 - 18 Jan Madeira - 3 Apr Cape -11 Jun Diamond Point -14 Jan 1788 Cox s Island - 25 Apr St Helena - 7 Jul Downs'}","{'time': ['1788', '1789'], 'destination': 'St Helena and China', 'reference': ['L/MAR/B/285PP Journal 31 Oct 1788-9 Sep 1790', 'L/MAR/B/285P(1) Ledger ', 'L/MAR/B/285P(2) Pay Book'], 'captain': 'Edward Cumming', 'itinerary': 'Portsmouth 11 Feb 1789 - 7 May St Helena - 3 Sep Batavia - 28 Nov Whampoa 2 Feb 1790 - 30 May St Helena -18 Aug Downs'}","{'time': ['1790', '1791'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/285QQ Journal 22 Nov 1790-21 May 1792 ', 'L/MAR/B/285Q(1) Ledger ', 'L/MAR/B/285Q(2) Pay Book Capt Edward Cumming'], 'captain': [], 'itinerary': 'Torbay 2 Feb 1791 -1 Jun Bombay - 22 Sep Whampoa - 14 Nov Second Bar - 25 Feb 1792 St Helena - 22 Apr Downs'}","{'time': ['1792', '1793'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/285RR Journal 25 Jan 1793-24 Jul 1795', 'L/MAR/B/285R(1) Ledger ', 'L/MAR/B/285R(2) Pay Book'], 'captain': 'Thomas Cheap', 'itinerary': 'Portsmouth 5 Apr 1793 - 14 Aug Madras - 8 Sep Diamond Harbour - Saugor 5 Dec - 29 Dec Malacca - 26 Jan 1794 Batavia - 4 Mar Benkulen - 2 Jun Batavia -16 Jul Malacca - 5 Aug Penang - 3 Sep Achen - 25 Sep Diamond Harbour - 29 Nov Saugor -18 Mar 1795 St Helena - 25 Jul Downs * 22-23 Jan 1794 captured French ship Le Vengeur'}","{'time': ['1795', '1796'], 'destination': 'West Indies', 'reference': ['L/MAR/B/285SS Journal 3 Sep 1795-25 Aug 1796', 'L/MAR/B/285S(1) Ledger', 'L/MAR/B/285S(2) Pay Book'], 'captain': 'Thomas Barrow', 'itinerary': 'Portsmouth 29 Jan 1796 - 14 Apr Barbados - 24 Apr Martinique - 28 Apr St Lucia - 5 Jun Martinique -13 Jun St Pierre - 8 Aug Downs'}","{'time': ['1796', '1797'], 'destination': 'St Helena, Madras and Bengal', 'reference': ['L/MAR/B/285WW Journal 22 Oct 1796-21 Dec 1798 ', 'L/MAR/B/285T(1) Ledger', 'L/MAR/B/285T(2) Pay Book'], 'captain': 'Thomas Barrow', 'itinerary': 'Plymouth 22 Feb 1797 - 8 May St Helena -1 Aug Madras - coastal cruise - 30 Sep Madras - 5 Nov Diamond Harbour - 13 Mar 1798 Saugor -19 Jun Cape - 5 Aug St Helena - 25 Oct Downs'}"
