name;info;voyage_1;voyage_2;voyage_3;voyage_4;voyage_5;voyage_6;voyage_7;voyage_8;voyage_9
SOUTHAMPTON;"[""Built by Perry, launched 1777, 3 decks, 4in bottom, length 137ft 2in, keel 109ft 9   /4in, breadth 36ft 'Ain, hold 15ft 'Ain, wing transom 22ft 11'Ain, port cell 24ft 3in, between decks 6ft, 758 tons Principal Managing Owners: 1-2 Charles Foulis, 3 Robert Preston"", 'Journal 1 Dec 1777-21 Oct 1780, George Ballantyne, Second Mate Ledger Pay Book Imprest Book Absence Book']";;{'time': ['1780', '1781'], 'destination': 'Madras, Bengal and Bombay', 'reference': ['L/MAR/B/538B Journal 26 Dec 1780-16 Jul 1785 ', 'L/MAR/B/538E(1) Ledger ', 'L/MAR/B/538E(2) Pay Book'], 'captain': 'John Lennox', 'itinerary': 'Portsmouth 13 Mar 1781 - 11 Apr Sao Tiago - 5 Sep Madras - 14 Oct Kedgeree - 26 Nov Barrabulla - 30 Dec Madras - 23 Feb 1782 Kedgeree -11 Apr Barrabulla -1 May Kedgeree - 24 May Barrabulla - 6 Aug Bombay - 4 Mar 1783 Kedgeree - 27 May Cockelee - 25 Jul Madras - 30 Sep Vizagapatam - Nov Calcutta - 7 Nov 1784 Kedgeree - 24 Mar 1785 St Helena - 10 Apr Ascension - 10 Jun Downs'};{'time': ['1785', '1786'], 'destination': 'China', 'reference': ['L/MAR/B/538C Journal 16 Jan 1786-18 Jul 1787', 'L/MAR/B/538F(1) Ledger', 'L/MAR/B/538F(2) Pay Book'], 'captain': [], 'itinerary': '16 Aug Whampoa - 22 Dec Second Bar - 25 Mar 1787 St Helena - 18 Jun Downs'};;;;;;
SOVEREIGN (1);['New South Wales and Bengal'];{'time': '945', 'destination': 'LMARS 15A-B Journal 11 May 1795-24 Feb 1797', 'reference': [], 'captain': 'not named', 'itinerary': 'Dewas 24 May 1795-24 Jul Rio de Janeiro-5 Nov Port Jackson - 7 Mar 1796 Sulu - 1 Apr Penang- 30 May Calcutta-15 Jul Kedgeree- 7 Oct Cape-3 Nov St Helena - 8 Jan 1797 Cork - 31 Jan Downs'};;;;;;;;
SOVEREIGN (2);['Built by Randall measured 1801, 3 decks, 4in bottom, length 132ft 6in, keel 107ft 9in, breadth 32ft Min hold 12ft Sin, wing transom 20ft 2in, port cell 22ft 11in, waist 8in, between decks 5ft 11in', '& 67 24n, roundhouse 6ft 2in, ports 11 middle &7 upper, 617 tons Principal Managing Owner: John Locke'];{'time': ['03/4', '03/4'], 'destination': 'Bengal', 'reference': ['L/MAR/B/1950 Journal 3 May 1804-1 Aug 1805', 'L/MAR/B/195K(1) Ledger', 'L/MAR/B/195K(2) Pay Book'], 'captain': 'Richard Meriton', 'itinerary': 'Portsmouth 10 Jul 1804-24 Jul Madeira - 8 Dec Calcutta - 10 Jan 1805 Kedgeree - 12 Feb Madras - 20 Jul St Helena - 12 Sep moorings'};;{'time': ['1805', '1806'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/195E Journal 18 Jan 1806-6 Sep 1807', 'L/MAR/B/1951(1) Ledger', 'L/MAR/B/195L(2)  Pay Book'], 'captain': 'Alexander Campbell', 'itinerary': 'Portsmouth 30 Mar 1806-21 Apr SÃ£o Tiago - 27 Aug Madras - 27 Sep Calcutta - 1 Feb 1807 Saugor - 15 Mar Point de Galle - 13 Jun St Helena - 6 Sep Downs'};{'time': ['1807', '1808'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/195F Journal 4 Feb 1808-8 Aug 1809 ', 'L/MAR/B/195M(1) Ledger', 'L/MAR/B/195M(2) Pay Book'], 'captain': 'Alexander Campbell', 'itinerary': 'Portsmouth 15 Apr 1808 - 23 Aug Madras - 14 Sep Calcutta - 10 Jan 1809 Saugor - 7 Feb Point de Galle - 29 Apr St Helena - 13 Jul Downs'};{'time': ['1809', '1810'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/195G Journal 3 Feb 1810-12 Jun 1811 ', 'L/MAR/B/195N(1) Ledger', 'L/MAR/B/195N(2) Pay Book'], 'captain': 'Alexander Campbell', 'itinerary': 'Portsmouth 13 Apr 1810 - 23 May Sao Tiago - 28 Aug Madras - 3 Oct Calcutta - 7 Dec Saugor - 20 Mar 1811 St Helena - 7 May Portsmouth'};{'time': ['1811', '1812'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/195H Journal 13 Jan 1812-17 Jul 1813', 'L/MAR/B/195-0(1) Ledger', 'L/MAR/B/195-0(2) Pay Book'], 'captain': 'Alexander Campbell', 'itinerary': 'Portsmouth 8 Apr 1812 - 2 Aug Madras -19 Aug Calcutta - 7 Jan 1813 Eastern Channel -1 Apr St Helena - 5 Jun Downs'};{'time': ['1815', '1816'], 'destination': 'St Helena and China', 'reference': ['L/MAR/B/195-1 Journal 15 Jan 1816-6 Sep 1817', 'L/MAR/B/195P(1) Ledger', 'L/MAR/B/195P(2) Pay Book'], 'captain': 'John Alexander Teller', 'itinerary': 'Downs 26 Mar 1816 -10 Jun St Helena - 30 Sep Batavia - 7 Jan 1817 Whampoa - 1 Mar Second Bar - 7 Jun St Helena - 8 Aug Downs'};;
SPEAKER;['Built by Dudman, launched 1763, 3 decks, 3in bottom, 702 tons Principal Managing Owners: 1-2 & 4 Andrew Moffat, 3 John Moffat'];{'time': ['1762', '1763'], 'destination': 'Bombay', 'reference': ['L/MAR/B/548A Journal 23 Mar 1763-14 Dec 1764', 'L/MAR/B/548E(1) Ledger', 'L/MAR/B/548E(2) Pay Book'], 'captain': 'James Dewar', 'itinerary': 'Portsmouth 19 May 1763 - 2 Aug Rio de Janeiro - 3 Dec Cochin - 4 Jan 1764 Bombay - 12 Mar Onore - 19 Mar Tellicherry - 2 May Anjengo - 8 Aug St Helena -10 Nov Downs'};{'time': ['1765', '1766'], 'destination': 'Madras and Bombay', 'reference': ['L/MAR/B/548B Journal 12 Dec 1765-26 Sep 1767', 'L/MAR/B/548F(1) Ledger', 'L/MAR/B/548F(2) Pay Book'], 'captain': 'James Dewar', 'itinerary': 'Downs 21 Feb 1766 - 11 Mar Madeira - 6 Aug Johanna -17 Sep Madras -14 Nov Anjengo -18 Nov Cochin - 22 Nov Tellicherry - 29 Nov Goa - 5 Dec Bombay - 9 Feb 1767 Tellicherry - 19 Feb Anjengo - 18 May St Helena - 15 Aug Downs'};{'time': ['1768', '1769'], 'destination': 'Bombay', 'reference': ['L/MAR/B/548C Journal 7 Jan 1769-24 Jul 1770', 'L/MAR/B/548G(1) Ledger', 'L/MAR/B/548G(2) Pay Book'], 'captain': 'Robert Scott', 'itinerary': 'Portsmouth 2 Apr 1769 - 30 Jul Johanna - 26 Aug Bombay - 8 Dec Goa -16 Dec Tellicherry - 19 Dec Cochin - 24 Dec Anjengo - 22 Feb 1770 Cape -17 Mar St Helena -17 Jun Downs'};{'time': ['1771', '1772'], 'destination': 'Bombay', 'reference': ['L/MAM/B/548D Journal 6 Jan 1772-25 Oct 1773', 'L/MAM/B/548H(1) Ledger', 'L/MAR/B/548H(2) Pay Book'], 'captain': 'Robert Scott', 'itinerary': 'Portsmouth 13 Apr 1772 - 23 Jul Johanna - 15 Aug Bombay - 30 Sep Surat - 23 Oct Bombay - 17 Nov Surat - 25 Nov Scindy - 26 Dec Bombay -17 Feb 1773 Onore - 6 Mar Anjengo -19 May Cape - 28 Jun St Helena - 9 Sep Downs'};;;;;
SPEEDWELL;['Pinnance, built 1626, 50 crew, 14 guns', 'Master Richard Allnutt', 'Master William Minors/Christopher Morris'];{'time': ['1626', '1627'], 'destination': 'Bantam', 'reference': [], 'captain': [], 'itinerary': 'Downs - 19 Aug 1627 Batavia - Bantam - Sumatra - Oct 1628 Bantam - Downs'};"{'time': ['1630', '1631'], 'destination': 'Surat (to remain)', 'reference': [], 'captain': [], 'itinerary': ""Downs 2 Feb 1631 - 30 May St Augustine's Bay -1 Jul Johanna -14 Oct Surat - Sumatra - 6 Jul 1632 Bantam - Jambi - Bantam -12 Aug 1634 Masulipatam 15 Dec - 28 Mar 1635 Bandar Abbas - Goa 8 May - Masulipatam - Bengal - 5 Jan 1636 Masulipatam - 21 Jun Bantam -""}";;;;;;;
SPEKE;['Built by Wells, launched 1765, 3 decks, 3in bottom, 726 tons Principal Managing Owners: 1-3 Thomas Pattle, 4 Robert Brooke'];{'time': ['1764', '1765'], 'destination': 'Madras, Bengal and China', 'reference': ['L/MAR/B/471A Journal 11 Dec 1764-10 Aug 1767 ', 'L/MAR/B/471E(1) Ledger', 'L/MAM/B/471E(2) Pay Book'], 'captain': 'Robert Brooke', 'itinerary': 'Portsmouth 14 Apr 1765 - 30 Apr Madeira - 19 Sep Madras - 5 Nov Kedgeree -13 Jan 1766 Ingeli - 25 Feb Madras - 10 May Benkulen - 25 Jul Whampoa -15 Dec Second Bar - 30 Mar 1767 St Helena - 20 Jun Downs'};{'time': ['1768', '1769'], 'destination': 'St Helena and China', 'reference': ['L/MAR/B/471B Journal 8 Nov 1768-9 Jul 1770', 'L/MAR/B/471F(1) Ledger', 'L/MAR/B/471F(2) Pay Book'], 'captain': 'Jeffery Jackson', 'itinerary': 'Plymouth 6 Feb 1769 - 7 May St Helena - 31 Aug Whampoa - 30 Sep Second Bar - 30 Mar 1770 St Helena - 5 Jun Downs'};{'time': ['1770', '1771'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/471C Journal 4 Dec 1770-17 Aug 1772', 'L/MAR/B/471G(1) Ledger', 'L/MAM/B/471 G(2) Pay Book'], 'captain': 'Jeffery Jackson', 'itinerary': 'Portsmouth 6 Apr 1771 -19 Apr Madeira - 3 Aug Johanna - 8 Sep Madras - 2 Oct Culpee -13 Dec Ingeli - 28 Apr 1772 St Helena -17 Jul Downs'};{'time': ['1773', '1774'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/47ID Journal 14 Nov 1773-17 Aug 1775', 'L/MAR/B/471H(1) Ledger', 'L/MAR/B/471H(2) Pay Book'], 'captain': 'Jeffery Jackson', 'itinerary': 'Downs 18 Jan 1774 - 4 Feb Madeira -19 Jun Madras - 20 Jul Culpee -14 Nov Ingeli - 29 Dec Madras - 10 Apr 1775 Cape - 27 Apr St Helena -10 Jul Downs'};;;;;
SPY (1);['Pinnance', 'Master John Phelps'];"{'time': ['1623', '1624'], 'destination': 'Surat', 'reference': [], 'captain': [], 'itinerary': ""Downs 28 Mar 1624 - Sep Surat - Batavia 6 Aug - Surat - Jun 1626 St Augustine's Bay - not heard of again""}";;;;;;;;
SPY (2);"[""Company's packet, 192 tons, 30 crew, 10 gun ""]";{'time': ['1781', '1782'], 'destination': 'South Atlantic', 'reference': ['L/MAR/B/543A Journal 13 Dec 1781-16 Dec 1783', 'L/MAR/B/543B(1) Ledger', 'L/MAR/B/543B(2) Pay Book', 'L/MAR/B/543B(3) Absence Book'], 'captain': 'John Sherwood', 'itinerary': 'Portsmouth 6 Feb 1782 - 13 Jun St Helena 18 Aug - 7 Sep St Helena 23 Sep -11 Oct St Helena 16 Nov - 6 Dec St Helena 10 Mar 1783 - 1 Apr St Helena 17 May -1 Jun St Helena - 8 Sep Cape - 7 Oct St Helena - 8 Dec Downs'};;;;;;;;
STAFFORD (1);['Rated at 499 tons, 99 crew, 30 guns'];{'time': ['1743', '1744'], 'destination': 'China', 'reference': ['L/MAR/B/560A Journal 21 Dec 1743-26 Feb 1746', 'L/MAR/B/560H(1) Ledger', 'L/MAR/B/560H(2) Pay Book'], 'captain': 'Felix Baker', 'itinerary': 'Downs 13 Feb 1744 - Portsmouth 22 Mar - 27 Jul Batavia - 1 Sep Whampoa - 24 Dec Second Bar - 23 May 1745 St Helena - 17 Sep Galway - 20 Dec Downs'};{'time': ['1746', '1747'], 'destination': 'China', 'reference': ['L/MAR/B/560B Journal 18 Oct 1746-29 Aug 1748', 'L/MAR/B/560-I(l) Ledger', 'L/MAR/B/560-I(2) Pay Book'], 'captain': 'Felix Baker', 'itinerary': 'Downs 11 Jan 1747 - Portsmouth 19 Feb - 5 Jul Batavia - 30 Aug Whampoa -11 Jan 1748 Second Bar - 4 Apr St Helena - 7 Jul Leith'};{'time': ['1748', '1749'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/560C Journal 5 Feb 1749-13 Aug 1751', 'L/MAR/B/560J(1) Ledger', 'L/MAR/B/560J(2) Pay Book'], 'captain': 'Felix Baker', 'itinerary': 'Calicut - 18 Feb Tellicheny - 27 Feb Mangalore - 11 Mar Goa - 8 Apr Bombay - 2 May Tellicherry - 19 Jun Malacca - 9 Aug Whampoa - 4 Dec Second Bar -12 Apr 1751 St Helena - 2 Jul Downs'};{'time': ['1752', '1753'], 'destination': 'Bombay, Bengal, Madras and China', 'reference': ['L/MAR/B/560D Journal 5 Jan 1753-25 Aug 1755, John Green, Chief Mate L/MAM/B/560K(1) Ledger L/MAM/B/560K(2) Pay Book '], 'captain': 'Felix Baker', 'itinerary': 'Downs 5 Apr 1753 - 15 Jul Johanna - 18 Aug Bombay - 6 Dec Culpee - 17 Jan 1754 Ingeli - 24 Feb Anjengo - 27 Feb Cochin - 6 Mar Calicut - 12 Mar Tellicheny - 27 Mar Cannanore - 19 Apr Bombay - 12 May Tellicherry - 4 Jun Madras - 24 Jul Straits of Malacca - 25 Aug Whampoa - 29 Dec Second Bar - 6 Apr 1755 Cape - 2 May St Helena - 6 Jul Downs'};;;;;
STAFFORD (2);['Built by Wells, launched 1769, 3 decks, 4in bottom, length 141ft 9in, keel 113ft 83/4in, breadth 37ft VAin, hold 14ft 9in, wing transom 23ft, port cell 25ft VAin, between decks 6ft VAin, 833 tons Principal Managing Owners: 1 & 3 Thomas Lyell, 2 Thomas Fitzhugh'];{'time': ['1769', '1770'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/560E Journal 17 Nov 1769-15 Aug 1772', 'L/MAR/B/560L(1) Ledger', 'L/MAM/B/560L(2) Pay Book'], 'captain': 'Thomas Lyell', 'itinerary': 'Downs 6 Feb 1770 - 11 Mar Brest - 29 Jul Johanna - 31 Aug Madras - 8 Nov Malacca -17 May 1771 Trengganu - 12 Jul Whampoa - 27 Dec Bocca Tigris - 6 Apr 1772 St Helena - 27 Jun Downs'};{'time': ['1773', '1774'], 'destination': 'Bombay and China', 'reference': ['L/MAM/B/560F Journal 29 Jan 1774-4 Oct 1777 ', 'L/MAR/B/560M(1) Ledger', 'L/MAR/B/560M(2) Pay Book'], 'captain': 'Thomas Lyell', 'itinerary': 'Torbay 27 Apr 1774 - 1 Sep Johanna - 26 Oct Bombay - 19 Dec Bassein - 4 Jan 1775 Bombay - 17 Jan Surat - 31 Jan Bombay -19 Feb Surat - 1 Mar Bombay -12 Mar Onore - 18 Mar Tellicherry - 25 Mar Anjengo - 7 Apr Cochin -17 Apr Tellicherry - 5 May Mangalore - 9 May Onore - 27 May Bombay - 4 Oct Malacca - 8 Oct - 26 Oct Malacca - 5 Jan 1776 Cochin - 12 Feb Surat -18 Jun Malacca - 4 Aug Whampoa - 7 Jan 1777 Second Bar - 29 May St Helena - 1 Oct Downs'};{'time': ['1777', '1778'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/560G Deck Log 30 Jan-30 Aug 1778'], 'captain': 'George Hutchinson', 'itinerary': 'Portsmouth 27 May 1778 - 10 Jun Madeira - 8 Sep Cape - 28 Dec Madras - 22 Mar 1779 Kedgeree - lost in the Hugli river 29 Aug 1779'};;;;;;
STAKESBY;['Chartered ship, 450 tons', 'Principal Managing Owner: Aaron Chapman'];{'time': ['1829', '1830'], 'destination': 'Bengal', 'reference': ['L/MAR/B/109A Journal 13 May 1830-11 Jul 1831 '], 'captain': 'Thomas Johnson', 'itinerary': 'Downs 7 Jun 1830 - 10 Nov Calcutta - 2 Feb 1831 Saugor - 27 Apr St Helena - 27 Jun moorings'};;;;;;;;
STANHOFE;['420 tons, 84 crew, 30 guns ', 'Cambridge Univ Lib: Add 4620 Journal 27 Dec 1721-18 Oct 1722, anon L/MAM/B/664F(1) Ledger'];"{'time': ['1714', '1715'], 'destination': 'Bombay', 'reference': ['L/MAR/B/664A Journal 27 Dec 1714-15 Sep 1717 '], 'captain': 'Wentworth George Pitt', 'itinerary': ""Downs 13 Apr 1715 -7 May Sao Tiago - 10 Aug Cape - 4 Nov Point de Galle -19 Nov Anjengo - 28 Nov Calicut - 3 Dec Tellicherry -10 Dec Salsette - 26 Dec Bombay - 28 Jan 1716 Surat -15 Mar Bandar Abbas -1 Aug Fort St David - 3 Aug Pondicherry - 9 Aug Madras -13 Sep Balasore -18 Sep Rogues River - 2 Oct Calcutta -14 Nov Cox's Island -10 Dec Tellicherry - 24 Dec Bombay - 28 Jan 1717 Karwar - 3 Feb Onore -12 Feb Tellicheny -17 Feb Anjengo -1 Jun St Helena -13 Sep The Nore""}";"{'time': ['1717', '1718'], 'destination': 'Bombay', 'reference': ['L/MAM/B/664B Journal 23 Dec 1717-17 Aug 1719', 'L/MAR/B/664C Journal 23 Dec 1717-25 Aug 1719, Robert Lyell, Chief Mate', 'L/MAM/B/664E(1) Ledger L/MAM/B/664E(2) Pay Book '], 'captain': 'Wentworth George Pitt', 'itinerary': ""Downs 8 Mar 1718 - 2 Apr Sao Tiago -11 Aug Johanna - 23 Sep Bombay -16 Oct Surat -11 Nov Colaba - 25 Nov Bombay - 25 Dec Surat - 7 Jan 1719 Bombay -19 Jan Tellicherry - 21 Jan Calicut - 23 Jan Cochin - 26 Jan Anjengo - 20 May St Helena - 22 Aug Woolwich * B ff.38v-44 & C ff.56-57, 59y-60v action agst Angria's fleet""}";{'time': ['1720', '1721'], 'destination': 'Bombay', 'reference': ['L/MAM/B/664F(2) Pay Book'], 'captain': 'Wentworth George Pitt', 'itinerary': 'Downs 15 Jun 1721 - 6 Jan 1722 Anjengo -11 Jan Cochin - 23 Jan Tellicheny -1 Feb Mangalore - 7 Feb Onore -12 Feb Karwar - 26 Feb Bombay - 5 Apr Surat - 6 May Bombay - 5 Aug Bandar Abbas -16 Oct Basra - voyage ended 19 Apr 1724'};{'time': ['1725', '1726'], 'destination': 'Bombay', 'reference': ['L/MAR/B/664D Journal 24 Jan 1726-24 Mar 1728, Leonard Kilham, Chief Mate ', 'L/MAR/B/664G(1) Ledger L/MAM/B/664G(2) Pay Book Capt Wentworth George Pitt'], 'captain': [], 'itinerary': 'Downs 22 Apr 1726 - 4 Aug Cape - 22 Nov Colombo -1 Dec Anjengo - 4 Dec Cochin - 8 Dec Tellicherry -12 Dec Mangalore - 21 Dec Goa - 7 Jan 1727 Bombay - 27 Feb Goa - 3 Mar Onore - 12 Mar Tellicherry - 22 Mar Cochin - 27 Mar Anjengo - 11 May Fort St David - 30 Nov Cape - 4 Jan 1728 St Helena - 22 Mar Downs'};;;;;
STAR;['300 tons, former name William & Ralph, sold Oct 1633 for Â£124', 'Master John Hinchley/John Rowe', 'Master Arnold Brown/John Rowe', 'Master John Bames/Thomas Beaumont'];{'time': ['1618', '1619'], 'destination': 'Bantam', 'reference': [], 'captain': [], 'itinerary': 'Downs - Cape 15 May 1619 - captured by Dutch in Straits of Sunda Aug 1619, recovered - Batavia 31 Dec 1620 - Amboina - Moluccas - Batavia 6 Mar 1622 - Downs'};{'time': ['1623', '1624'], 'destination': 'Surat', 'reference': [], 'captain': [], 'itinerary': 'Downs 28 Mar 1624 - Surat - Bandar Abbas - in action agst Portuguese Feb 1625 - Surat 30 Sep 1625 - Feb 1626 Downs'};{'time': ['1626', '1627'], 'destination': 'Surat', 'reference': ['L/MAR/A/XLVI Journal on the Hopewell and Star 24 Feb 1627-12 Jul 1629, Abraham Sayers Master John Pashley'], 'captain': [], 'itinerary': 'Downs Mar 1627 - 10 Jul Cape - Sep Moheli - 30 Nov Surat - Bandar Abbas - Surat 26 Dec 1628 - 12 Mar 1629 Cape - 5 Apr St Helena - 5 Jul Downs'};{'time': ['1629', '1630'], 'destination': 'Bantam', 'reference': [], 'captain': [], 'itinerary': 'Downs - 7 Apr 1630 Cape - 27 Jun Masulipatam Dec - Armagaon - 27 Mar 1631 Bantam - Jambi - Jun 1632 Bantam - 20 Jul 1633 Milford Haven'};;;;;
STARLING ADVENTURE;[];{'time': ['1661', '1662'], 'destination': 'Bantam', 'reference': [], 'captain': 'red by the French in Oct 1804, sold to Arabs and subsequently lost '};;;;;;;;
STIRLING CASTLE;['Built at Calcutta, launched 1801, 703 tons'];{'time': '1802', 'destination': 'From Bengal', 'reference': ['L/MAK/B/367A Journal 23 Nov 1801-22 Jul 1802, anon'], 'captain': [], 'itinerary': 'Calcutta 31 Dec 1801 - 8 Jan 1802 Kedgeree - 25 Jan Saugor - 4 May St Helena -13 Jul off Spithead'};;;;;;;;
STORMONT (1);['Rated at 499 tons, 99 crew, 26 guns'];{'time': ['1755', '1756'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/458A Journal 24 Dec 1755-10 Feb 1758', 'L/MAR/B/458H(1) Ledger', 'L/MAR/B/458H(2) Pay Book'], 'captain': 'Josiah Hindman', 'itinerary': 'Downs 2 Jan 1756 - 4 Jun Moheli - 4 Jul Madras -12 Sep Whampoa - 2 Feb 1757 Second Bar - 28 Feb Malacca - 27 Jun St Helena - 17 Aug Ascension - 29 Nov Downs'};"{'time': ['1758', '1759'], 'destination': 'Madras, Bengal and Bombay', 'reference': ['L/MAR/B/458B Journal 30 Dec 1758-8 Jul 1761', 'L/MAR/B/458-I(l) Ledger', 'L/MAR/B/458-I(2) Pay Book'], 'captain': 'Henry Fletcher', 'itinerary': ""Downs 24 Mar 1759 - 1 May Madeira -10 Aug St Augustine's Bay - 28 Oct Madras - 25 Dec Culpee - 30 Jan 1760 Ingeli - 20 Mar Anjengo - 8 Apr Calicut -14 Apr Tellicherry - 29 Apr Cannanore - 26 May Bombay - 5 Feb 1761 St Helena - 3 Jun Downs""}";;;;;;;
STORMONT (2);['Built by Perry, launched 1772, 3 decks, 4in bottom, length 136ft 41/2in, keel 109ft 5xAm, breadth 35ft 7in, hold 14ft 23/4in, wing transom 22ft SViin, between decks 5ft llin, 737 tons Principal Managing Owners: 1-3 Andrew Moffat, 4 John Hyndman, 5 Timothy Curtis'];{'time': ['72/3', '72/3'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/458C Journal 25 Oct 1772-26 Sep 1774', 'L/MAM/B/458J(1) Ledger', 'L/MAR/B/458J(2) Pay Book'], 'captain': 'John Rogers', 'itinerary': 'Portsmouth 30 Jan 1773 - 25 May Johanna - 26 Jun Madras - 22 Sep Whampoa - 3 Feb 1774 Second Bar - 25 Apr Cape - 20 May St Helena -16 Aug Downs'};{'time': ['1776', '1777'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/458D Journal 13 Oct 1776-2 Jan 1779', 'L/MAR/B/458K(1) Ledger', 'L/MAR/B/458K(2) Pay Book'], 'captain': 'John Rogers', 'itinerary': 'Portsmouth 9 Feb 1777 - 10 Jul Madras -1 Oct Whampoa - 27 Feb 1778 Second Bar - 25 Jul St Helena - 28 Oct Downs'};{'time': ['1779', '1780'], 'destination': 'China', 'reference': ['L/MAR/B/458E ', 'L/MAR/B/458L(1)', 'L/MAR/B/458L(2)', 'L/MAR/B/458L(3)', 'L/MAR/B/458L(4)'], 'captain': 'John Rogers', 'itinerary': 'Portsmouth 12 Feb 1780 - 9 Sep Whampoa - 22 Jan 1781 Second Bar - 25 Jun St Helena - 20 Oct Downs'};{'time': ['1782', '1783'], 'destination': 'Madras and China', 'reference': ['L/MAK/B/458F Journal 7 Oct 1782-11 Sep 1784, George Blackball, Chief Mate ', 'L/MAR/B/458M(1) Ledger', 'L/MAR/B/458M(2) Pay Book'], 'captain': 'Robert Fairfixll', 'itinerary': 'Portsmouth 11 Mar 1783 - 5 Apr Sao Tiago - 23 Jul Madras -12 Sep Malacca - 30 Oct Whampoa - 6 Jan 1784 Second Bar - 29 Apr St Helena -15 Jul Downs'};{'time': ['1785', '1786'], 'destination': 'China', 'reference': ['L/MAR/B/458G Journal 4 Jan 1786-23 Jul 1787', 'L/MAR/B/458N(1) Ledger', 'L/MAR/B/458N(2) Pay Book'], 'captain': 'George Curtis', 'itinerary': 'Downs 2 Feb 1786 - 17 Aug Whampoa - 3 Jan 1787 Second Bar -11 Mar Cape - 26 Mar St Helena - 19 Jun Downs'};;;;
STREATHAM (1);"['Frigate, 350 tons, 70 crew, 28 guns', '* inc sketches: routes through Nicobars, Andamans, along Arakan coast and coming in with Palmyras Point; Anglo-Dutch fleet sailing order from Cape']";{'time': ['1700', '1701'], 'destination': 'Bengal (New Company)', 'reference': ['L/MAR/A/CLV Ledger ', 'L/MAR/A/CLYI Ledger ', 'L/MAR/A/CLVI-A Receipt Book Capt Roger Myers'], 'captain': [], 'itinerary': '22 Nov 1700 - 17 Jul 1702'};{'time': ['1702', '1703'], 'destination': 'China and Mokha', 'reference': ['L/MAR/B/311A Journal 11 Feb 1703-7 Mar 1707 .'], 'captain': 'Roger Myers', 'itinerary': 'Downs 16 Apr 1703 -31 Mar Sao Tiago - 9 Aug Cape - 9 Oct Batavia -14 Jan 1704 Malacca - 10 Feb Madras -31 May Acheh - 28 Jun Malacca -18 Jul Pulo Condore - 24 Aug Whampoa - 8 Jan 1705 Malacca - 20 Feb Anjengo - 3 Mar Calicut - 24 May Muscat - 9 Jun Bandar Abbas - 24 Nov Surat -31 Dec Karwar -17 Jan 1706 Tellicherry -19 Jan Calicut - 23 Jun Cape - 3 Aug St Helena - 12 Nov Cork -14 Feb 1707 Milford Haven - 7 Mar Frith'};{'time': ['1707', '1708'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/605A Journal 1 Nov 1707-8 Sep 1710 '], 'captain': 'Henry Gough', 'itinerary': 'Downs 14 Apr 1708 - 26 Aug Cape -16 Jan 1709 Balasore - 12 Feb Madras - 9 Apr Balasore - 28 Apr Rogues River - 4 Mar 1710 Cape - 4 Jul Texel - 24 Aug Deptford'};{'time': ['1711', '1712'], 'destination': 'China and Madras', 'reference': ['L/MAM/B/605B-C Journal 10 Jan-3 Aug 1712', 'L/MAR/B/605K(1) Ledger', 'L/MAM/B/605K(2) Ledger', 'L/MAR/B/605K(3) Pay Book'], 'captain': 'Hemy Gough', 'itinerary': 'Plymouth 9 Jan 1712 -15 May Batavia -13 Jul Macao - 3 Aug Whampoa - voyage ended 15 Jul 1714 Downs'};;;;;
