name;info;voyage_1;voyage_2;voyage_3;voyage_4;voyage_5;voyage_6;voyage_7;voyage_8;voyage_9
MERCURY (1);"[""Company's packet, snow. 140 tons. 30/35 crew. 6/8 guns""]";{'time': ['1759', '1760'], 'destination': 'St Helena', 'reference': ['L/MAR/B/554A-C Journal 19 Jan 1760-20 Jul 1765, John Menyweather, Second Mate', 'L/MAR/B/554E(1) Ledger', 'L/MAR/B/554E(2) Ledger', 'L/MAR/B/554E(3) Pay Book', 'L/MAR/B/554E(4) Imprest Book', 'L/MAR/B/554E(5) Absence Book'], 'captain': [], 'itinerary': 'Portsmouth 18 Mar 1760 1760 - 27 May St Helena - sailing between the island, the Cape and Madagascar -'};{'time': ['1765', '1766'], 'destination': 'Bengal', 'reference': ['L/MAR/B/554D Journal 5 May 1766-29 Sep 1767', 'L/MAR/B/554F (1) Ledger', 'L/MAR/B/554F(2) Pay Book', 'L/MAR/B/554F(3) Imprest Book'], 'captain': [], 'itinerary': 'Portsmouth M May 1766 - 22 Nov Vizagapatam - 20 Jan 1767 Calcutta - 30 Mar Fultah - 29 Jul St Helena - 27 Sep Downs'};{'time': ['1772', '1773'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/454A Journal 20 Oct 1772-21 Apr 1774', 'L/MAR/B/454-I(l) Ledger', 'L/MAR/B/454-1(2) Pay Book', 'L/MAR/B/454-I(3) Imprest Book'], 'captain': 'John Sharpe', 'itinerary': 'Portsmouth 1 Dec 1772 - 23 Mar 1773 Cape - 6 Jun Madras - 24 Jun Calcutta -19 Oct Kedgeree - 29 Oct Madras - 21 Dec Cape - 6 Jan 1774 St Helena -18 Mar Kinsale - 13 Apr Deptford'};{'time': ['1775', '1776'], 'destination': 'St Helena', 'reference': ['L/MAR/B/454B Journal 13 Jan-26 Nov 1776', 'L/MAR/B/454J(1) Ledger', 'L/MAR/B/454J(2) Pay Book'], 'captain': 'George Forbes', 'itinerary': 'Portsmouth 6 Mar 1776 - 23 Apr Cape Coast Castle -10 May Sao Thome -15 Jun St Helena - 28 Jul Cape - 30 Aug St Helena -16 Nov Downs'};{'time': ['1777', '1778'], 'destination': 'Bombay, Madras, Bengal and Persian Gulf', 'reference': ['L/MAR/B/454C-E Journal 21 Nov 1777-19 Jun 1784, Augustus Joseph Applegarth, Chief Mate', 'L/MAR/B/454F Deck Log 30 May 1782-19 Jun 1784'], 'captain': 'George Forbes', 'itinerary': 'Downs 24 Jan 1779 - 20 Mar St Helena - 21 Apr Cape -18 Jul Bombay - 27 Aug Madras - 19 Sep Calcutta - 24 Oct Ingeli - 20 Dec Bombay - 8 Jan 1789 Goa - 22 Apr Bombay -19 Oct Muscat - 17 Nov Bushire - 1 Dec Basra - 19 Jan 1781 Muscat - 4 Feb Bombay - 27 May Muscat - 15 Jun Bushire - 2 Jul Basra - 22 Oct Bombay - 14 Feb 1782 Muscat - 11 Mar Bushire - 15 Mar Basra - 29 May Bombay - 20 Jun Madras - 25 Aug Bombay - 20 Mar 1783 Basra - 31 Mar Bushire - 7 Apr Muscat - 18 Apr Bombay - 29 Feb 1784 Cape - 30 Mar St Helena - 18 Apr Ascension - 10 Jun Downs'};;;;
MERCURY (2);"[""Extra ship, repaired by Young, measured 1794, length 85ft, keel 66ft llin, breadth 23ft lO'Ain, hold 11ft 9in, wing transom 15ft Sin, between decks 5ft lin, 202 tons""]";{'time': ['1793', '1794'], 'destination': 'Bengal', 'reference': ['L/MAR/B/454G Journal 3 May 1794-10 Nov 1795 '], 'captain': 'John Cristall', 'itinerary': 'Plymouth 24 Jun 1794 - 27 Sep Cape - 23 Jan 1795 Calcutta -17 Mar Saugor -18 Jun St Helena - 13 Sep River Shannon - 15 Oct Downs'};{'time': '1806', 'destination': 'From Bengal', 'reference': ['L/MAR/B/454H Journal 12 Oct 1806-17 Apr 1807, anon Left Bengal 24 Nov 1806 -4 Feb 1807 St Helena -11 Apr Downs'], 'captain': []};;;;;;;
METCALFE;['Built by Barnard, launched 1804, 3 decks, 4in bottom, length 146ft, keel 118ft 61/2in, breadth 36ft ^in, hold 14ft lOin, wing transom 23ft 4in, port cell 26ft Sin, waist 1ft 6in, between decks 6ft 2in & 6ft 3in, roundhouse 6ft 6in, ports 13 middle & 12 upper, deck range 83ft 2in, 819 tons Principal Managing Owner: James Thomas'];{'time': ['1804', '1805'], 'destination': 'Bombay and Bengal', 'reference': ['L/MAR/B/167A Journal 1 Jan 1805-18 Sep 1806 L/M AR/B/16 7G(1) Ledger', 'L/MAR/B/167G(2) Pay Book'], 'captain': 'Matthew Isacke', 'itinerary': ' 15 Jan 1806 Madras - 21 Feb Colombo -14 May St Helena -18 Jul Downs'};{'time': ['1806', '1807'], 'destination': 'Bombay', 'reference': ['L/MAR/B/167B Journal 9 Dec 1806-1 Oct 1808', 'L/MAR/B/16 7H(1) Ledger', 'L/MAR/B/167H(2) Pay Book'], 'captain': 'Matthew Isacke', 'itinerary': ' 19 Dec Colombo - 3 Jan 1808 Bombay - 8 Mar Colombo -11 Jun St Helena - 14 Aug Downs'};{'time': ['1808', '1809'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/167C Journal 14 Jan 1809-23 Aug 1810', 'L/MAR/B/167-I(1) Ledger', 'L/MAR/B/167-I(2) Pay Book'], 'captain': 'Matthew Isacke', 'itinerary': 'Portsmouth 28 Apr 1809 -8 May Madeira -15 Sep Madras - 23 Oct Diamond Harbour - 24 Dec Saugor - 4 Feb 1810 Madras - 3 May St Helena - 6 Jul Downs'};{'time': ['1810', '1811'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/167D Journal 10 Dec 1810-1 Jul 1812', 'L/MAR/B/167J(1) Ledger', 'L/MAR/B/167J(2) Pay Book'], 'captain': 'Matthew Isacke', 'itinerary': 'Portsmouth 12 May 1811-27 Jul Madras - 14 Aug Diamond Harbour -15 Oct Saugor - 4 Mar 1812 St Helena - 14 May Downs'};{'time': ['1812', '1813'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/167E Journal 26 Nov 1812-2 Jul 1814', 'L/MAR/B/167K(1) Ledger', 'L/MAR/B/167K(2) Pay Book'], 'captain': 'Henry Morse Samson 1', 'itinerary': 'Saugor - 1 Mar 1814 Cape -18 Mar St Helena - 31 May Downs'};{'time': ['1814', '1815'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/167F Journal 26 Dec 1814- 21 Oct 1816', 'L/MAR/B/167L(1) Ledger', 'L/MAR/B/167L(2) Pay Book'], 'captain': 'Thomas Sanders', 'itinerary': 'Downs 3 Apr 1815 - 21 Jul Madras - 28 Aug Diamond Harbour - 28 Oct New Anchorage - 8 Jan 1816 Batavia - 15 Feb Amboina -11 Mar Bandar - 30 Jun St Helena - 6 Sep Downs'};;;
MEXICO MERCHANT;['210 tons, 42 crew, 20 guns'];{'time': ['1682', '1683'], 'destination': 'Siam', 'reference': [], 'captain': [], 'itinerary': 'Capt Roger Paxton 7 Jan 1683 - 4 Jun 1685'};;;;;;;;
MIDAS;['Extra ship, built by Stimson, measured 1810, 2 decks, 4in bottom, length 116ft llin, keel 94ft 9in, breadth 28ft 8in, hold 13ft 6in, wing transom 19ft Sin, port cell 24ft 6in, waist 1ft 4in, between decks 6ft 7 in, ports 9 upper, 414 tons Principal Managing Owner: John Staniforth'];{'time': ['1809', '1810'], 'destination': 'Bengal', 'reference': ['L/MAM/B/271A Journal 6 Mar 1810-5 Jun 1811', 'L/MAR/B/271B(1) Ledger', 'L/MAR/B/271B(2) Pay Book'], 'captain': 'Charles Otway Mayne', 'itinerary': 'Portsmouth 11 May 1810 - 27 May Madeira -12 Oct Madras - 5 Nov Diamond Harbour -10 Dec Calcutta - 3 Jan 1811 Saugor - 20 Mar St Helena -15 May Downs'};;;;;;;;
MIDDLESEX (1);['Rated at 430 tons, 86/118 crew, 30 guns'];{'time': ['1720', '1721'], 'destination': 'Borneo', 'reference': ['L/MAR/B/450A Journal 18 Nov 1720-12 Jun 1723 '], 'captain': 'John Pelly', 'itinerary': 'Downs 31 Jan 1721 - 4 Jul Batavia - 4 Aug Tambomeo - 20 Jan 1722 Balambangan - 3 Apr Madras - 18 Jun Fort St David - 3 Sep Madras - 20 Jan 1723 Cape - 6 Mar St Helena -12 Jun Woolwich'};{'time': ['1725', '1726'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/450B Journal 11 Dec 1725-27 Aug 1727 '], 'captain': 'John Pelly', 'itinerary': 'Downs 23 Jan 1726 - 19 Jun Madras -15 Jul Calcutta -16 Dec Madras -17 May 1727 St Helena - 27 Aug Woolwich'};;{'time': ['1733', '1734'], 'destination': 'Bombay', 'reference': ['L/MAR/B/450D Journal 24 Jan 1734-17 Sep 1735', 'L/MAR/B/450K(1) Ledger', 'L/MAR/B/450K(2) Pay Book'], 'captain': 'William Studholm', 'itinerary': 'Downs 27 Mar 1734 - 16 Aug Johanna - 20 Sep Bombay - 25 Nov Anjengo - 4 Jan 1735 Bombay - 11 Feb Tellicherry -11 Jun St Helena - 17 Sep Frith'};;;{'time': ['9/30', '9/30'], 'destination': 'Bengal', 'reference': ['L/MAR/B/450C Journal 27 Sep 1729-27 Aug 1732', 'L/MAR/B/450J Ledger'], 'captain': 'John Felly', 'itinerary': 'Downs 13 Dec 1729 - 21 Jan 1730 Sao Tiago - 15 May Madras - 31 May Rogues River - 30 Oct Calcutta - 9 Jan 1731 Ingeli -23 Mar Bombay - 2 Apr Surat - 13 May Madras - 1 Jun Rogues River - 5 Feb 1732 Ingeli -14 Jun St Helena - 27 Aug Woolwich'};;
MIDDLESEX (2);"[""Built by Randall, 3 decks, 4in bottom, length 142ft Sin, keel 114ft Sin, breadth 37ft 5in, hold 14ft 9'Ain, wing transom 23ft 23/iin, 852 tons Principal Managing Owner: Robert Williams""]";{'time': ['1783', '1784'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/450E Journal 27 Sep 1783-17 Aug 1785', 'L/MAR/B/450L(1) Ledger', 'L/MAR/B/450L(2) Pay Book'], 'captain': 'John Rogers', 'itinerary': 'Downs 27 Dec 1783 - 19 Mar 1784 Cape - 9 Jun Madras - 3 Oct Whampoa - 29 Dec Second Bar - 12 Apr 1785 St Helena - 4 Jul Downs'};{'time': ['1785', '1786'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/450F Journal 1 Dec 1785-25 Oct 1787 ', 'L/MAR/B/450M(1) Ledger', 'L/MAR/B/450M(2) Pay Book'], 'captain': 'John Rogers', 'itinerary': 'Downs 19 Feb 1786 - 16 Jul Madras -19 Nov Whampoa -17 Feb 1787 Second Bar - 27 Jun St Helena -19 Sep Downs'};{'time': ['1788', '1789'], 'destination': 'China', 'reference': ['L/MAR/B/450G Journal 12 Feb 1789-22 May 1790', 'L/MAR/B/450N (1) Ledger', 'L/MAR/B/450NC2) Pay Book'], 'captain': 'John Rogers', 'itinerary': 'Downs 12 Apr 1789 - 25 Aug Whampoa - 21 Nov Second Bar -18 Feb 1790 St Helena - 23 Apr Downs'};{'time': ['1791', '1792'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/450H Journal 7 Nov 1791-23 Jul 1793', 'L/MAR/B/450-O(l) Ledger', 'L/MAR/B/450-O(2) Pay Book'], 'captain': 'John Rogers', 'itinerary': 'Falmouth 8 Feb 1792 - 26 Apr Cape -15 Jun Bombay - 19 Sep Whampoa - 26 Nov Second Bar - 23 Mar 1793 St Helena -16 Jun Downs'};{'time': ['1793', '1794'], 'destination': 'China', 'reference': ['L/MAJR/B/450-I Journal 1 Feb 1794-4 Sep 1796', 'L/MAR/B/450P(1) Ledger', 'L/MAR/B/450P(2) Pay Book'], 'captain': 'John Rogers', 'itinerary': 'Portsmouth 2 May 1794 - 14 Oct Whampoa - 28 Dec Second Bar - 14 Apr 1795 St Helena - 23 Jul Downs'};;;;
MILDRED;[];{'time': ['1796', '1797'], 'destination': 'Bengal', 'reference': ['L/MAR/B/448A Journal 6 May 1797-18 May 1799 '], 'captain': 'Michael Jordan', 'itinerary': 'Torbay 22 Sep 1797 - 1 Dec St Helena - 31 Jan 1798 Cape - 3 May Calcutta -11 Aug Saugor - 22 Oct Cape -18 Nov St Helena - 3 Feb 1799 Downs'};;;;;;;;
MILFORD;['Built at Bombay 1786, 625 tons', 'Principal Managing Owners: Bruce Fawcett & Co'];{'time': '1805', 'destination': 'From Bombay', 'reference': ['L/MAR/B/281A Journal 26 Aug 1805-16 May 1806'], 'captain': 'George Douglas', 'itinerary': 'Bombay 21 Oct 1805 - 22 Jan 1806 St Helena - 6 Apr Cork - 27 Apr Downs'};;;;;;;;
MINERVA (1);['Built by Perry, launched 1786, 3 decks, 4in bottom, length 143ft 7in, keel 116ft 4in, breadth 35ft Hin, hold 14ft 9in, wing transom 22ft llin, port cell 26ft 5in, waist llin, between decks 6ft V^in & 6ft3!4in, roundhouse 6ft 3in, ports 12 middle & upper, deck range 82ft, 798 tons Principal Managing Owners: 1-4 Jeremiah Royds, 5-6 John Atkins', 'IOR: Photo Eur.189 Journal 16 Feb 1797-12 Oct 1798, Christopher Rawson, Fourth Mate'];{'time': ['1786', '1787'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/14A Journal 5 Dec 1786-3 Jun 1789', 'L/MAR/B/ 14 V (1) Ledger', 'L/MAM/B/14V(2) Pay Book'], 'captain': 'Robert Fairfull', 'itinerary': '1 Aug Whampoa - 26 Nov Second Bar - 4 Mar 1789 St Helena - 6 May Downs'};{'time': ['1789', '1790'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/14B Journal 19 Oct 1789-3 Aug 1791', 'L/MAR/B/14W(1) Ledger', 'L/MAR/B/14W(2) Pay Book'], 'captain': 'Robert Fairfull', 'itinerary': 'Portsmouth 5 Jan 1790 - 2 May Madras - 27 Jun Penang - 5 Aug Whampoa -14 Nov Second Bar - 9 Apr 1791 Cape - 28 Apr St Helena - 27 Jun Downs'};{'time': ['1792', '1793'], 'destination': 'China', 'reference': ['L/MAWB/14C Journal 25 Jan 1793-2 Oct 1794', 'L/MAR/B/14X(1) Ledger', 'L/MAM/B/14X(2) Pay Book'], 'captain': 'Kennard Smith', 'itinerary': 'Portsmouth 5 Apr 1793 - 10 Sep Whampoa -18 Nov Second Bar -11 Apr 1794 St Helena - 20 Jul Galway - 26 Aug Downs'};"{'time': ['1794', '1795'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/14D Journal 28 Feb 1795-13 Sep 1796', 'L/MAR/B/14 Y(l) Ledger', 'L/MAM/B/14Y(2) Pay Book'], 'captain': 'Kennard Smith', 'itinerary': ""Downs 24 May 1795 - 2 Sep Madras - 5 Oct Diamond Harbour - 4 Dec Cox's Island - 6 Jan 1796 Madras - 26 Apr Cape - 30 May St Helena - 3 Aug Downs""}";{'time': ['1796', '1797'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/14Z(1) Ledger', 'L/MAR/B/14Z(2) Pay Book'], 'captain': 'Kennard Smith', 'itinerary': 'Portsmouth 6 Apr 1797 - 27 Jul Madras - 12 Oct Penang - 25 Nov Diamond Harbour - Saugor 28 Feb 1798 - 1 Apr Colombo - 22 Jun Cape - 5 Aug St Helena - 22 Oct Long Reach'};{'time': ['1798', '1799'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/14G Journal 25 Jan 1799-28 Sep 1800', 'L/MAR/B/14AA(1) Ledger', 'L/MAR/B/14AA(2) Pay Book'], 'captain': 'Kennard Smith', 'itinerary': 'Portsmouth 24 Apr 1799 - 25 Aug Madras -15 Sep Diamond Harbour - 7 Dec Saugor - 27 Apr 1800 Cape - 9 Jun St Helena - 23 Sep Downs'};;;
MINERVA (2);[];{'time': ['1795', '1796'], 'destination': 'Bengal', 'reference': ['L/MAR/B/14E Journal 15 Apr 1796-16 Mar 1798'], 'captain': 'Thomas Blany', 'itinerary': 'Southampton 22 May 1796 - 14 Jun Gibraltar - 8 Jul Santa Cruz -19 Sep Cape - 10 Feb 1797 Diamond Harbour - 25 Apr Calcutta - 3 May Diamond Harbour - 29 Aug Cape - 29 Sep St Helena - 30 Jan 1798 Downs'};;;;;;;;
MINERVA (3);[];{'time': ['1797', '1798'], 'destination': 'New South Wales and Bengal', 'reference': ['L/MAR/B/14F Journal 6 Aug 1798-26 May 1801'], 'captain': 'Joseph Salkeld', 'itinerary': 'Downs 6 Aug 1798 - 24 Aug Cork -19 Oct Rio de Janeiro - 11 Feb 1800 Port Jackson - 7 Jun Calcutta - 27 Oct Kedgeree - 24 Feb 1801 St Helena - 22 Mar Ascension - 26 May Downs'};;;;;;;;
MINERVA (4);[];{'time': ['1800', '1801'], 'destination': 'Bengal', 'reference': ['L/MAJR/B/14H Journal 19 Dec 1800-26 Feb 1802'], 'captain': 'George Richardson', 'itinerary': 'Portsmouth 12 Feb 1801 - 21 Jun Diamond Harbour - 5 Jul Calcutta - 18 Aug Fultah - 3 Jan 1802 St Helena - 22 Feb Downs'};;;;;;;;
MINERVA (5);['Extra ship, repaired by Perry, measured 1802, 2 decks, length 118ft SViin, keel 93ft, breadth 33ft Sin, hold 15ft, wing transom 20ft 41/2in, port cell 27ft Sin, waist 1ft 9in, between decks 7ft 9in, roundhouse 6ft 5in, ports 8 upper, 560 tons Principal Managing Owner: James Pycroft', 'Downs'];{'time': ['1801', '1802'], 'destination': 'St Helena and Bengal', 'reference': ['L/MAR/B/14-I Journal 19 Apr 1802-18 Jan 1804', 'L/MAR/B/14BB(1) Ledger', 'L/MAR/B/14BB(2) Pay Book'], 'captain': [], 'itinerary': 'Downs 14 Jun 1802 - 20 Aug St Helena - 20 Oct Cape - 5 Jan 1803 Nicobars - 29 Jan Calcutta - 10 Mar Saugor - 13 Apr Nicobars -10 May Colombo - 2 Aug St Helena - 29 Nov Cork -12 Dec'};;;;;;;;
MINERVA (6);['Extra ship, built by Lancaster, measured 1811,2 decks, 4in bottom, length 124116in, keel 100ft 2in breadth 31ft Sin, hold 17ft 9in, wing transom 21ft 4in, port cell 28ft 4m, waist 1ft 2m, between decks 6ft, ports 12 upper, 534 tons Principal Managing Owner: Stuart Donaldson'];{'time': ['1810', '1811'], 'destination': 'Bengal', 'reference': ['L/MAR/B/14J Journal 24 Apr 1811-5 Sep 1812', 'L/MAR/B/14CC(1) Ledger ', 'L/MAR/B/14CC(2) Pay Book'], 'captain': [], 'itinerary': 'Portsmouth 21 Jun 1811 - 2 Jul Madeira -1 Nov Calcutta - 27 Dec Saugor - 25 Jan 1812 Benkulen - 12 May St Helena - 22 Jul Downs'};{'time': ['1812', '1813'], 'destination': 'Bengal', 'reference': ['L/MAR/B/14K Journal 2 Mar 1813-19 Oct 1814', 'L/MAR/B/14DD(1) Ledger ', 'L/MAR/B/14DD(2) Pay Book'], 'captain': 'John Anderson', 'itinerary': '24 Apr Tellicherry - 7 Jul St Helena - 21 Sep Downs'};;;;;;;
MINERVA (7);"[""Built at Bombay 1813, 3 decks, 4in bottom, length 151ft 6in, keel 122ft 33/4in, breadth 38ft 9in, hold 15ft lin, wing transom 23ft 9in, port cell 27ft Sin, waist 1ft 6in, between decks 6ft I'Ain & 6ft 3'Am, roundhouse 6ft 4in, ports 13 middle & 12 upper, deck range 88ft lOin, 976 tons Principal Managing Owners; 1-2 Kennard Smith, 3-4 William Mellish, 5-9 George Palmer, 10 Hemy"", 'Templer']";{'time': '', 'destination': '1832/3 China', 'reference': ['L/MAR/B/14U Journal 21 Mar 1833-9 Jun 1834', 'L/MAR/B/14NN (1) Ledger', 'L/MAR/B/14NN(2) Pay Book'], 'captain': 'William Ticehurst', 'itinerary': 'Downs 6 May 1833 - 26 Sep Whampoa -13 Jan 1834 Second Bar - 29 Mar St Helena -17 May Downs'};{'time': ['1816', '1817'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/14M Journal 6 Jan 1817-25 Jul 1818', 'L/MAR/B/14FF (1) Ledger', 'L/MAM/B/14FF(2) Pay Book'], 'captain': 'George Richardson', 'itinerary': 'Portsmouth 14 Mar 1817 - 29 Jun Madras -26 Jul New Anchorage - 23 Dec Saugor - 29 Dec Vizagapatam - 10 Jan 1818 Madras - 14 Feb Colombo - 8 Apr Cape - 27 Apr St Helena - 21 Jun Downs'};{'time': ['1818', '1819'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/14N Journal 29 Jan 1819-5 Jan 1820', 'L/MAM/B/14GG(1) Ledger', 'L/MAM/B/14GG(2) Pay Book'], 'captain': 'John Mills', 'itinerary': 'Plymouth 3 Apr 1819 - 8 Jul Madras - 11 Aug New Anchorage -1 Feb 1820 Cape - 20 Feb St Helena - 2 May Downs'};{'time': ['1820', '1821'], 'destination': 'China', 'reference': ['L/MAR/B/14-O Journal 3 Mar 1821-28 May 1822 ', 'L/MAR/B/14HH(1) Ledger ', 'L/MAR/B/14HH(2) Pay Book Capt John Mills'], 'captain': [], 'itinerary': 'Downs 28 Apr 1821 -1 Sep Whampoa - 28 Nov Second Bar - 4 Feb 1822 Cape - 28 Feb St Helena - 26 Apr Downs'};{'time': ['1822', '1823'], 'destination': 'Bengal', 'reference': ['L/MAR/B/14P Journal 24 Apr 1823-13 Aug 1824', 'L/MAR/B/14-11(1) Ledger', 'L/MAR/B/14-II(2) Pay Book'], 'captain': 'George Probyn', 'itinerary': 'Downs 16 Jun 1823 - 18 Oct New Anchorage -17 May 1824 St Helena - 4 Jul Downs'};{'time': ['1824', '1825'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/14Q Journal 17 Feb 1825-5 Jun 1826', 'L/MAR/B/14JJ(1) Ledger', 'L/MAR/B/14JJ(2) Pay Book'], 'captain': 'George Probyn', 'itinerary': 'Downs 12 Apr 1825 - 6 Aug Madras - 3 Sep Diamond Harbour - 17 Nov Saugor - 6 Mar 1826 St Helena - 25 Apr Downs'};{'time': ['1826', '1827'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/14R Journal 27 Mar 1827-5 Jun 1828', 'L/MAR/B/14KK(1) Ledger', 'L/MAR/B/14KK(2) Pay Book'], 'captain': 'George Probyn', 'itinerary': 'Downs 14 May 1827 - 23 Aug Madras - 23 Sep Diamond Harbour -1 Dec Saugor -13 Mar 1828 St Helena - 2 May Downs'};{'time': ['1828', '1829'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/14S Journal 20 Mar 1829-4 May 1830', 'L/MAR/B/14LL(1) Ledger', 'L/MAR/B/14LL(2) Pay Book'], 'captain': 'George Probyn', 'itinerary': 'Downs 10 May 1829 - 11 Aug Madras - 5 Sep Diamond Harbour - 2 Dec Saugor - 2 Mar 1830 Cape - 21 Mar St Helena - 1 May Downs'};{'time': ['1830', '1831'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/14T Journal 19 Mar 1831-8 May 1832', 'L/MAR/B/14MM(1) Ledger', 'L/MAR/B/14MM(2) Pay Book'], 'captain': 'George Probyn', 'itinerary': 'Downs 9 May 1831 - 20 Aug Madras -14 Sep Diamond Harbour -17 Nov Calcutta -14 Dec Saugor - 5 Mar 1832 St Helena - 26 Apr Downs'}
MINERVA;['Country ship, snow', 'Journal entiy for 18 Jul 1785 only, anchored off Pisang'];{'time': '1785', 'destination': '', 'reference': ['L/MAR/B/14 A'], 'captain': 'Charles Clapp'};;;;;;;;
MINORCA;[];{'time': ['1800', '1801'], 'destination': 'New South Wales and China', 'reference': ['L/MAR/B/335A-B Journal 30 Mar 1801-28 Feb 1803 '], 'captain': 'John Leith', 'itinerary': 'Portsmouth 21 Jun 1801 - 29 Aug Rio de Janeiro - 15 Dec Sydney Cove - 28 Apr 1802 Whampoa - 26 May Macao - 5 Aug Amboina - 2 Nov Cape - 1 Dec St Helena - 10 Feb 1803 Downs'};;;;;;;;
MOCHA;['Frigate, 315 tons, 63 crew, 28 guns'];{'time': ['1693', '1694'], 'destination': 'Surat', 'reference': [], 'captain': 'Leonard Edgecumbe', 'itinerary': 'Downs 22 Jul 1694 - turned pirate after leaving Bombay 1695'};;;;;;;;
MODENA;['Rated at 775/800 tons, 154/160 crew, 60 guns, 3 decks'];{'time': ['1685', '1686'], 'destination': 'Bombay', 'reference': [], 'captain': 'William Wildy', 'itinerary': '4 May 1686 - 5 Feb 1689'};{'time': ['1691', '1692'], 'destination': 'Surat', 'reference': [], 'captain': 'William Wildy', 'itinerary': '16 Mar 1692 - lost in a hurricane'};;;;;;;
MOFFAT;['Extra/chartered ship, built in Bengal 1807 as the Boyne, 2 decks, 4in bottom, length 134ft lin, keel 105ft 7in, breadth 37ft 2in, hold 19ft 6in, wing transom 24ft 8in, port cell 31ft 6in, waist 1ft 9in, between decks 6ft 51/dn, roundhouse 6ft lin, ports 10 upper, 776/798 tons Principal Managing Owners: 1-3 Andrew Timbrell, 4-7 Thomas Ward'];{'time': ['1810', '1811'], 'destination': 'Bombay', 'reference': ['L/MAR/B/43A Journal 9 Mar 1811-16 Jun 1812', 'L/MAR/B/43H(1) Ledger', 'L/MAR/B/43H(2) Pay Book'], 'captain': 'Benjamin Barber', 'itinerary': 'Torbay 30 May 1811 - 20 Jun Madeira - 26 Oct Bombay - 14 Feb 1812 St Helena - 25 Apr Portsmouth -10 May Downs'};{'time': ['1812', '1813'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/43B Journal 30 Jan 1813-13 Oct 1814', 'L/MAR/B/43-I(l) Ledger', 'L/MAR/B/43-I(2) Pay Book'], 'captain': 'Simon Lee', 'itinerary': 'Portsmouth 20 Apr 1813 -13 May Madeira - 6 Sep Madras -25 Oct Kidderpore - 19 Dec Saugor - 15 Feb 1814 Madras - 26 Apr Cape -19 May St Helena - 6 Aug Downs'};{'time': ['1818', '1819'], 'destination': 'China', 'reference': ['L/MAR/B/43C Journal 9 Jul 1818-12 Oct 1819', 'L/MAR/B/43J(1) Ledger', 'L/MAR/B/43 J(2) Pay Book'], 'captain': 'Simon Lee', 'itinerary': 'Portsmouth 2 Aug 1818 -13 Oct Tristan da Cunha -13 Feb 1819 Whampoa - 23 Mar Second Bar - 11 Jul St Helena -19 Sep Downs'};{'time': ['1823', '1824'], 'destination': 'China and Quebec', 'reference': ['L/MAR/B/43D Deck Log 12 Jul 1824-1 Aug 1825'], 'captain': 'Robert Railston Brown', 'itinerary': 'Downs 7 Aug 1824 - 23 Jan 1825 Whampoa - 23 Feb Second Bar - 17 May St Helena - 12 Jul Quebec'};{'time': ['1825', '1826'], 'destination': 'China', 'reference': ['L/MAR/B/43E Deck Log 3 Jun 1826-4 Jun 1827'], 'captain': 'Robert Railston Brown', 'itinerary': 'Downs 25 Jun 1826 - 18 Nov Whampoa -10 Jan 1827 Second Bar -18 Mar St Helena - 16 May Blackwall'};"{'time': ['1827', '1828'], 'destination': 'Bengal', 'reference': ['L/MAR/B/43F Deck Log 12 Jun-18 Dec 1828'], 'captain': 'Robert Railston Brown', 'itinerary': ""Downs 5 Jul 1828 - 14 Nov Saugor - 24 Nov 'Burah Bazaar'""}";{'time': ['1831', '1832'], 'destination': 'China and Halifax', 'reference': ['L/MAR/B/43G Deck Log 30 May 1832-22 Jun 1833'], 'captain': 'James Cromartie', 'itinerary': 'Downs 25 Jun 1832 - 6 Nov Singapore - 3 Feb 1833 Whampoa - 26 Feb Second Bar - 22 Jun Halifax'};;
